time,accX,accY,accZ
0.0,0.03330269879652926,0.003236456250984232,0.009461546470530435
7.0,0.032914582923431336,0.003198737985228406,0.009351279840438265
15.0,0.03253099022522296,0.0031614592951878795,0.009242298278252292
22.0,0.04209359705392207,0.0031246150579651855,-0.0008071422583920684
30.0,0.041603030410292646,0.0030882002103660156,-0.0007977356717293604
37.0,0.04111818092197151,0.0030522097482034716,-0.0007884387111849467
45.0,0.04063898196016267,0.0030166387256103933,-0.0007792500991554707
52.0,0.04016536767257457,-0.006960246811583443,-0.0007701685729271102
60.0,0.03969727297437056,-0.016820859860931014,-0.0007611928845019378
67.0,0.04917636260516793,-0.01662482641778365,-0.0007523218004265031
75.0,0.04860325208866307,-0.016431077585004006,-0.0007435541016220792
82.0,0.04803682070918112,-0.006297857671372975,0.009206840482725798
90.0,0.04747699062681148,0.0136589968703269,0.009099542243797498
97.0,0.046923684908804414,0.023441541435087115,0.008993494478590214
104.0,0.0563185565849419,0.02316834933205586,0.008888682613849563
112.0,0.055662209605553625,0.022898341060828747,0.008785092246160642
119.0,0.06495524088241933,0.012689750450492032,0.008682709139968714
127.0,0.06419824037079733,0.012541861728152193,0.008581519225622669
134.0,0.07339179115049715,0.022337425594552873,0.00848150859744179
142.0,0.07253646950600737,0.02207710106378863,0.008382663511804833
149.0,0.07169111593974628,0.021819810403737483,0.018226699451204365
157.0,0.07085561428186807,0.0215655182571034,0.018014282090845102
164.0,0.07002984971639198,0.02131418967865087,0.01780434028208544
172.0,0.06921370876542417,0.021065790130402662,0.017596845174384645
179.0,0.06840707927356336,0.020820285476893602,0.01739176825343136
187.0,0.06760985039248826,0.0106359129145365,0.01718908133722563
194.0,0.06682191256572464,0.0005702309325778532,0.016988756572205554
201.0,0.06604315751358988,0.0005635853547639735,0.016790766429420012
209.0,0.05533174915236993,0.0005570172257554074,0.01659508370074525
216.0,0.05468690261114771,0.0005505256429493011,0.016401681495146203
224.0,0.05404957123198157,0.010485838780204981,0.006268804169037967
231.0,0.053419667431768986,0.010363634856186438,0.006195746354168086
239.0,0.05279710464811728,0.010242855119527494,0.006123539968720726
246.0,0.052181797327448064,0.020065212038425706,0.00605217508997824
254.0,0.05157366091324034,0.019831368308919906,0.005981641910864477
261.0,0.05097261183441059,0.01960024983792244,0.005911930738596527
269.0,0.06032029655977142,0.01937182486476155,-0.004098697072590141
276.0,0.05961731255514591,0.029087791064853347,-0.004050930091222926
284.0,0.06886425032337881,0.02874879651385312,-0.013945448861123033
291.0,0.0780034225514275,0.028413752668678266,-0.01378292599492692
299.0,0.07709435609308604,0.018140884421121994,-0.013622297200574618
306.0,0.07619588406507405,0.01792946716515456,-0.013463540404198948
313.0,0.08524961206386439,0.027662242871326403,-0.01330663378918584
321.0,0.09419782622521741,0.02733986192528215,-0.013151555793176062
328.0,0.10304175622710575,0.02702123806700754,-0.012998285105102036
