time,accX,accY,accZ
0.0,-0.01579428437860341,-0.002459378452059957,0.0008426984393946624
7.0,-0.015610214837903084,-0.0024307163961397593,0.0008328774743563416
15.0,-0.01542829047801636,0.007539340692769431,0.0008231709646792096
22.0,-0.015248486298605299,0.017393204873844353,0.000813577576479152
30.0,-0.005129048524747465,0.02713223028093903,0.010745825057360436
37.0,-0.005069273635075415,0.046699484332521704,0.010620591204699492
45.0,-0.005010195373134234,0.056096968884058435,0.030380274982638844
52.0,-0.03477699281812348,0.06538493339507444,0.05985140478043938
60.0,-0.06419688244491228,0.06462292516663849,0.08897907252603365
67.0,-0.09327390718202026,0.04398633939256237,0.10782555192439802
75.0,-0.07230341751120735,0.02359025624424646,0.11651066186517389
82.0,-0.06151905091048733,-0.006509856206781628,0.1350362829781656
90.0,-0.07074382546466071,-0.04620090539020494,0.15334600304190982
97.0,-0.07986109277288687,-0.08542938767170491,0.16150060914162367
104.0,-0.05904691854686439,-0.11425896482642617,0.1695601799384785
112.0,-0.01859185846371044,-0.12286909857140701,0.1775258229916472
119.0,-0.01837518547200359,-0.13137888820925286,0.1853986329526014
127.0,-0.02810276669376216,-0.12984777410299062,0.19317969171553995
134.0,-0.02777525180079639,-0.1283345038865523,0.190928339500122
142.0,-0.027451553827576747,-0.10695541147202625,0.19864495402994387
149.0,-0.027131628291007473,-0.08582547499435689,0.19632990862654065
157.0,-0.026815431226407116,-0.06494179074371093,0.18410011412880234
164.0,-0.016561190115523733,-0.044301488850631926,0.18195457700674855
172.0,-0.016368182912098614,-0.023901732891658117,0.16989231530918314
179.0,-0.026119154116621232,-0.013681448565479926,0.14802890039686545
187.0,-0.025814756615190865,0.0063614557238386715,0.13636201487221378
194.0,-0.025513906619107088,0.016229047196383822,0.13477282647691657
201.0,-0.025216562785079874,0.01603991084858644,0.11331870064817062
209.0,-0.03486441331758473,0.025794707797062194,0.10205633427565064
216.0,-0.04439982599765546,0.025494091453650225,0.09092522162477423
224.0,-0.033940653065142865,0.02519697854926295,0.07992383304014983
231.0,-0.033545102353821396,0.014961599188224373,0.06905065669327515
239.0,-0.03315416146438305,-0.0050962242155984105,0.05830419837478007
246.0,-0.03276777667310242,-0.014978560932500246,0.04768298128908943
254.0,-0.03238589488236045,-0.024745727051170285,0.03718554585147971
261.0,-0.022066734547404543,-0.03439906479127561,0.026810449487500332
269.0,-0.021809564700671927,-0.03399817166406127,0.016556266434732847
276.0,-0.021555391959375392,-0.033601950620242876,0.006421587546860286
284.0,-0.031245910460631396,-0.03321034721048774,-0.003594979899979589
291.0,-0.020940035717088384,-0.022881578554082738,-0.013494812398585077
299.0,-0.030637725694947535,-0.02261491236307417,-0.02327927039985056
306.0,-0.030280667916222748,-0.022351353949671887,-0.03294969849972107
313.0,-0.029927771355553676,-0.022090867095255096,-0.04250742562396981
321.0,-0.01963725845138463,-0.011891686937358537,-0.05195376521082018
328.0,-0.019408402172928815,0.008130359135598092,-0.05134828632549859
336.0,-0.019182213028295078,0.02791906454327439,-0.06069159287016013
343.0,-0.018958659934207617,0.04747714868137423,-0.059984281708970966
351.0,-0.018737712169640902,0.06680729925325596,-0.06922694275013119
358.0,-0.018519339371598012,0.07597044357333772,-0.07836188809288336
366.0,-0.018303511530938038,0.07508506983179054,-0.07744864401015628
373.0,-0.028031928054195313,0.07421001440122522,-0.08648777211051673
381.0,-0.027705238727968512,0.07334515703011803,-0.09542155652338358
388.0,-0.027382356700178842,0.06254864980243582,-0.10425122494377037
396.0,-0.02706323759985907,0.051877967086895446,-0.11297799075890336
403.0,-0.02674783757314951,0.051273371567070056,-0.12160305321496767
410.0,-0.026436113277271536,0.05067582211637804,-0.12018586851596602
418.0,-0.036069750940514456,0.04014350755267035,-0.12872692901813587
425.0,-0.035649387324813694,0.03967566761638744,-0.12722672133970303
433.0,-0.04517565177116212,0.039213279974119775,-0.12574399736181052
440.0,-0.03470743722015199,0.038756281083814376,-0.12427855332614612
448.0,-0.03430295026304403,0.038304608143949176,-0.12283018784903499
455.0,-0.033903177272496976,0.02791647001895972,-0.13134043095970838
463.0,-0.02356633424512082,0.03753285532818754,-0.13975149410735976
470.0,-0.023291687783368722,0.04703716948657137,-0.13812280408786293
478.0,-0.01307851303684586,0.05643071859223936,-0.1365130951261111
485.0,-0.02286782266864247,0.05577306445586491,-0.12498041694736839
493.0,-0.02260131679129257,0.06506480380959613,-0.1235238718204994
500.0,-0.022337916823223627,0.05436479736521013,-0.11214257247669501
507.0,-0.02207758656758868,0.05373121986075308,-0.1108356419875427
515.0,-0.03176201931532863,0.04316329712094934,-0.10954394271046042
522.0,-0.031391858808721085,0.042660263992906636,-0.09832556807211446
530.0,-0.03102601222180773,0.03222136424096736,-0.09717966353346685
537.0,-0.03066442927936258,0.021904121376842473,-0.09604711358038065
545.0,-0.0303070602920765,0.011707117588434485,-0.08498603351007772
552.0,-0.02995385614972884,0.01157068065303607,-0.08399559039919291
560.0,-0.029604768314438645,0.011435833779170762,-0.08301669009734847
567.0,-0.019318019748051432,0.011302558435964394,-0.08204919808249145
575.0,-0.01909288393708168,0.0111708363085051,-0.07115125233437103
