time,accX,accY,accZ
0.0,0.018370096713032306,-0.004773555208146568,0.009116625520217747
7.0,0.018156008174195482,-0.014659652369939463,0.018952107729258705
15.0,0.017944414663184437,-0.004547076976687214,0.018731236325312484
22.0,0.01773528710247879,-0.004494084492155159,0.01851293899796913
30.0,0.02747032581937611,-0.004441709591937459,0.018297185748459066
37.0,0.027150181510507583,-0.014331674144534179,0.01808394692762394
45.0,0.02683376822322121,-0.004222921070790864,0.027814922297785483
52.0,0.026521042475494475,-0.004173706359742152,0.017549032931239883
60.0,0.02621196129205248,-0.004125065206129874,0.017344513223100155
67.0,0.025906482198462196,-0.004076990925608509,0.017142377025845645
75.0,0.025604563215295587,-0.004029476911733165,0.007000867495652319
82.0,0.025306162852360706,-0.013924245700994736,0.016861007143959328
90.0,0.015069511037056959,-0.01376196994038778,0.01666450581687562
97.0,0.014893888140274921,-0.013601585371809888,0.016470294552966447
104.0,0.014720311985540337,-0.013443069954955866,0.01627834666340766
112.0,0.01454875871973903,-0.013286401906382334,0.016088635770411863
119.0,0.014379204767745476,-0.01313155969651425,0.015901135803603195
127.0,0.014211626829183062,-0.012978522046686258,0.01571582099643487
134.0,0.014046001875222121,-0.01282726792621855,0.005590936816705194
142.0,0.013882307145415267,-0.01267777654952676,0.005525778994592723
149.0,0.01372052014456962,-0.012530027373265612,0.00546138053391132
157.0,0.013560618639655483,-0.012384000093505848,0.0053977325849210445
164.0,0.013402580656751036,-0.012239674642943954,0.005334826401018455
172.0,0.013246384478022651,-0.012097031188144564,0.005272653337534683
179.0,0.1323927574300575,-0.06166469545653033,0.04497812111431976
187.0,-0.008334379420709609,-0.0012956691803544251,0.06433739582031472
194.0,0.02158793819184555,0.008661159856262257,0.04370413765858083
201.0,0.03127807739322832,-0.0013815079846489497,0.003427885210105064
209.0,0.030913556836186788,-0.0013654076325144426,0.01332966506144162
216.0,0.0007280972719843296,0.008592234149051664,0.03305777678656863
224.0,-0.009222117175583326,0.008492098647151475,0.042614244346272145
231.0,-0.009114640899222627,0.008393130143096894,0.04211760998183478
239.0,-0.009008417171464429,0.008295315036477013,0.03168503442111448
246.0,-0.008903431394873325,0.008198639885382636,0.031315771110845714
254.0,-0.008799669142135152,0.008103091404559143,0.021009082198234386
261.0,-0.00869711615407436,0.008008656463580704,0.020764238429560544
269.0,-0.008595758337694494,0.007915322085045945,0.010580519049963266
276.0,0.0014461473017015804,-0.002118653623148531,0.01045721170439362
284.0,0.0014292936308907753,-0.0020939624380357513,0.0003936123397214608
291.0,0.0014126363759080565,-0.002069559008606864,-0.00955270395796004
299.0,0.0013961732476866703,-0.002045439981303382,-0.01938310402742316
306.0,0.01132163104978017,-0.002021602041649806,-0.019157209712103107
313.0,0.011189686646516494,-0.001998041913798154,-0.028875677077276563
321.0,0.011059279947977169,-0.011916485426020834,-0.03848088360825597
328.0,0.010930393033464077,-0.011777608478730883,-0.0479741492679614
336.0,0.010803008191130264,-0.01164035002932845,-0.047415049570275425
343.0,0.010677107915545946,-0.011504691215536794,-0.04686246572491248
351.0,0.0006109458393498014,-0.011370613394903667,-0.04631632179491241
358.0,0.0006038257624063816,-0.011238098142239472,-0.04577654272829845
366.0,0.0005967886641697721,-0.021048856313028302,-0.03530132528182062
373.0,0.0005898335775906226,-0.020803549009390354,-0.034889917042296936
381.0,-0.009358769519053336,-0.01061937149695208,-0.024541574365309238
388.0,-0.009249700670753626,-0.01049561135770713,-0.02425556227301051
396.0,-0.009141902931187301,-0.0004315644763016879,-0.023972883419065782
403.0,-0.01897709055255882,-0.00042653494327371533,-0.013751769891349408
410.0,-0.02869765706006589,-0.0004215640253632247,-0.003649775130105448
418.0,-0.03830493826958201,-0.00041665103945867643,0.006334489097023499
425.0,-0.04780025442913296,0.009529933755533432,0.0062606657777320995
433.0,-0.05718491040032737,0.009418870127246348,0.016129431875137823
440.0,-0.16587748649710385,0.03913428805306057,0.16506739245204982
448.0,-0.08441048675411945,0.04861993881530288,0.09355156276234444
455.0,-0.07348502210670421,0.038111583899648305,0.06263610817558618
463.0,-0.06268688486529109,0.027725695315261062,0.03208094807194062
470.0,-0.05201459113250433,0.02740257488258155,0.02176534164408095
478.0,-0.051408403370528495,0.017141491089843974,0.011569955220604111
485.0,-0.040867551168030404,0.01694172095045729,0.0014933877351208658
493.0,-0.040391273092194487,0.01674427896959438,0.0014759835154739553
500.0,-0.039920545650028526,0.01654913801446084,0.001458782127854108
507.0,-0.03945530415341081,0.01635627126847297,0.0014417812084189796
515.0,-0.03899548466810708,0.016165652227572547,-0.008516750645068183
522.0,-0.038541024004984596,0.015977254696584592,-0.008417494842024587
530.0,-0.038091859711328564,0.01579105278561757,-0.008319395784651795
537.0,-0.037647930062259805,0.015607020906505592,-0.008222439992019659
545.0,-0.0372091740522524,0.015425133769292027,-0.008126614140307242
552.0,-0.03677553138675024,0.01524536637875415,-0.008031905060972067
560.0,-0.03634694247388123,0.015067694030968193,-0.007938299738940224
567.0,-0.02598161935032499,0.014892092309914562,0.002095943755125229
575.0,-0.035620553770697186,0.01471853708412249,-0.00787021183088632
582.0,-0.025263696116785528,0.014547004503353889,0.002163238153979119
590.0,-0.024969268282694534,0.014377470995325797,0.0021380273724150856
597.0,-0.0346200008315276,0.014209913262471063,-0.007828618663934028
604.0,-0.034216532874426796,0.014044308278736706,-0.0077373824795494706
612.0,-0.033817767008270445,0.013880633286419669,-0.007647209578701686
619.0,-0.033423648434012285,0.02366059485898256,-0.007558087569685679
627.0,-0.03303412299124436,0.01344312080048446,-0.007470004205211822
634.0,-0.03264913715075425,0.0033447230934045558,-0.007382947380722427
642.0,-0.03226863800716894,0.0033057430656416864,-0.007296905132728848
649.0,-0.03189257327168455,0.003267217318404264,-0.007211865637167136
657.0,-0.021579162198937574,0.003229140557422211,-0.007127817207773002
664.0,-0.03126940367738115,0.003191507550125816,-0.007044748294476211
672.0,-0.02096325513950136,0.013096042190869822,0.002979081584129961
679.0,-0.03066067451387405,0.0030016894027445895,-0.00699736625512104
687.0,-0.030303349285326398,0.002966707153695264,-0.006915817641596211
694.0,-0.02995018839174466,0.0029321325943114374,-0.006835219410847637
701.0,-0.029601143301191197,0.002897960973301583,-0.006755560486936818
709.0,-0.02925616604732864,-0.0070775414711964635,-0.006676829923006444
716.0,-0.028915209222828274,0.012888399651160343,-0.0065990168997759335
724.0,-0.018636496906912155,0.03262165396581215,-0.006522110724054508
731.0,-0.01841930369044927,0.022299746050455233,-0.006446100827271817
739.0,-0.028146370750248298,0.012098131578193755,-0.00637097676402576
746.0,-0.0278183476874625,0.0020154086267697158,-0.0062967282106468625
754.0,-0.02749414746672885,0.0019919206781320586,-0.00622334496377952
761.0,-0.017231996469988825,0.011910435528378754,-0.006150816938980008
769.0,-0.01703117156399451,0.01177162908772611,-0.00607913416933048
776.0,-0.01683268710897103,0.011634440323263467,-0.006008286804069618
784.0,-0.016636515828865547,0.001557121316347193,-0.005938265107238605
791.0,-0.016442630765505444,0.011480703399581599,-0.005869059456343306
799.0,-0.016251005274893673,0.011346905137436802,-0.0058006603410319935
806.0,-0.02600334208949041,0.01121466618523409,-0.005733058361788279
813.0,-0.025700294283059227,0.011083968370484087,-0.005666244228639483
821.0,-0.025400778252376976,0.01095479373248301,-0.005600208759879988
828.0,-0.025104752837469296,0.010827124519844494,-0.005534942880809579
836.0,-0.02481217735804787,0.010700943188060141,-0.005470437622486335
843.0,-0.02452301160792005,0.01057623239708852,-0.005406684120493832
851.0,-0.02423721584946367,0.01045297500897227,-0.005343673613723454
858.0,-0.023954750808166243,0.01033115408548299,0.004660331622773128
866.0,-0.02367557766722778,0.010210752885793595,-0.005335709818504841
873.0,-0.023399658062226533,0.01009175486417771,-0.005273526459508626
881.0,-0.023126954075846896,0.009974143667735913,-0.00521206779699479
888.0,-0.022857428232668734,0.009857903134148555,-0.005151325385215011
896.0,-0.022591043494017467,0.009743017289454675,-0.0050912908768494525
903.0,-0.012386034186931048,0.009629470345856844,-0.005031956021859574
910.0,-0.012241685030664397,0.009517246699551563,-0.004973312666354146
918.0,-0.022040747212374034,0.009406330928584977,-0.004915352751469038
925.0,-0.021783880226898592,0.009296707790733577,-0.004858068312259545
933.0,-0.021530006817257554,0.009188362221409535,-0.0048014514766060445
940.0,-0.021279092095758918,0.009081279331590586,-0.004745494464131861
948.0,-0.02103110158129835,0.008975444405773886,0.005251539480808698
955.0,-0.02078600119462076,0.008870842899953824,-0.004751392007291133
963.0,-0.020543757253637048,0.008767460439623342,-0.004696018397224111
970.0,-0.020304336468795488,0.008665282817798575,-0.004641290121553232
978.0,-0.020067705938507,0.00856429599306649,-0.004587199659430885
985.0,-0.01983383314462377,0.00846448608765532,-0.004533739577658791
993.0,-0.019602685947970554,0.008365839385527457,-0.004480902529666597
1000.0,-0.01937423258392806,0.008268342330494505,-0.0044286812545022425
1007.0,-0.019148441658067807,0.008171981524354471,-0.004377068575834198
1015.0,-0.018925282141837845,0.00807674372505049,-0.004326057400965144
1022.0,-0.018704723368298763,0.007982615844851104,-0.004275640719857532
1030.0,-0.018486735027909394,0.007889584948551714,-0.0042258116041700156
1037.0,-0.01827128716436163,0.00779763825169702,-0.004176563206305328
1045.0,-0.018058350170463762,0.007706763118824178,-0.004127888758469478
1052.0,-0.017847894784071835,0.007616947061726331,-0.004079781571741714
1060.0,-0.017639892084068378,0.007528177737736563,-0.004032235035155041
1067.0,-0.017434313486388034,0.0074404429480317,-0.003985242614787943
