time,accX,accY,accZ
0.0,0.009031733906473442,-0.008817057958433738,-0.008160884053317718
7.0,0.018869409800853207,0.0012270991303005019,-0.018008634249596644
15.0,-0.0012331946971296595,-0.01867141282147536,0.002084012489606768
22.0,-0.011161086876306348,-0.00851325703876149,0.012002062104911393
30.0,-0.14028002824216576,-0.058125563720779705,-0.00802109846403476
37.0,-0.20825232631971324,-0.08727962110185114,-0.027812623965447036
44.0,-0.16607455622341188,-0.07632778108014379,-0.027490877605358177
52.0,-0.09455823897777779,-0.055560477636865,-0.017230695106442706
59.0,-0.023869248013523275,-0.04497557598701618,-0.007089206060434616
67.0,0.016175512828394373,-0.06433959890374691,-0.007007195594658455
74.0,0.025930546938659732,-0.09342177010809269,-0.006926133855219119
81.0,0.03557273133286021,-0.10228319194570423,-0.006846009866911751
89.0,0.05504552971233454,-0.07127346883074911,-0.006766812781496601
96.0,0.06435090159495332,-0.0207381608287614,0.0032536263393181386
104.0,0.07354862561463672,0.009328220263599807,0.0032159872286371405
111.0,0.07269778886473331,0.02910462451353557,0.013120941756169846
119.0,0.0718567948980082,0.05859440647664896,0.02291131223474563
126.0,0.06108337163408442,0.06785872368629836,0.022646265997988246
133.0,0.04049242095985996,0.047189393321476245,0.012442127695141747
141.0,0.020139673751746107,0.046643489578095235,0.012298192721489243
148.0,0.009964532602582742,0.05604605925959377,0.012155922838981037
156.0,0.009849259333190735,0.0553976984437822,0.01201529878524843
163.0,0.009735319586118969,0.05475683809728163,0.011876301520756694
170.0,0.009622697934705323,0.06406554966753461,0.01173891222622736
178.0,0.01945353734629715,0.05338225830905702,0.011603112300090146
185.0,0.01922849188349582,0.032880396862229364,0.011468883355964077
193.0,0.009063891611376374,0.022557866481083044,0.001394049004620368
200.0,-0.0009831209371476551,0.032239067246493794,0.0013779221482123072
207.0,-0.010913906058828728,0.031866114210774996,0.0013619818530347105
215.0,-0.020729808314021,0.03149747562887674,0.011288384176428967
222.0,-0.020489998493176266,0.021190943374109067,0.0012156379040125787
230.0,-0.02025296287792487,0.01100364076276622,0.001201574970889574
237.0,-0.010076511159718082,0.01087634671932955,0.0011876747227957951
244.0,-0.009959942482413067,0.0008083670432690315,0.001173935277732907
252.0,-0.009844722313169352,0.0007990155648141262,0.0011603547754739374
259.0,0.00021132316358393743,0.0007897722675994368,0.0011469313773118106
267.0,-0.009733279713739947,0.0007806359001457652,0.0011336632658103252
274.0,-0.01956283987584633,0.0007716052254514716,0.011062706860106353
281.0,-0.029278688177922514,0.010704837236373332,0.020876887734524008
289.0,-0.03888214007934796,0.010580999858770063,0.04051969287754831
296.0,-0.048374495821798584,0.01045859507614727,0.04999310482480257
304.0,-0.05775704060529059,-0.019488868330910125,0.05935692496168188
311.0,-0.06703104476218763,-0.06897420522441125,0.058670262869812584
319.0,-0.05631344749809859,-0.11788707807989013,0.06793370254563358
326.0,-0.045719835224167345,-0.14634979293454875,0.08703213766080076
333.0,-0.015364457206682038,-0.1347146080835076,0.11585179347805741
341.0,0.004697600748807762,-0.0933875485566632,0.1443380532313634
348.0,0.03446973187346232,-0.032654258772556594,0.16255261554982414
356.0,0.04401313192878446,-0.012392186221989787,0.18055646531078384
363.0,0.05344613052631944,-0.002306670773574021,0.18840988189676067
370.0,0.0528278466139838,-0.0022799863828368294,0.19617244735686223
378.0,0.04227455701505726,-0.022137927117751754,0.20384521268933686
385.0,0.03184335163657811,-0.05170830232268653,0.2014870585185613
393.0,0.021532818164713537,-0.05111012222722461,0.19915618431683568
400.0,0.0013994024082328443,-0.04057670387704332,0.21673659093083875
407.0,-0.01850110280935547,-0.030165139869612084,0.22417146291130563
415.0,-0.028229233664740505,-0.019874020550405325,0.22157816742372016
422.0,-0.03784482603051461,-0.019644110787832486,0.20907271388830884
430.0,-0.04734918179208949,-0.009474702487897335,0.18676976968692227
437.0,-0.06668574598975019,0.01051922068300909,0.1746669921193108
444.0,-0.09574077612728789,0.030281847015036584,0.1627042238019658
452.0,-0.1145175290911869,0.03987369401701661,0.14093768684236363
459.0,-0.15296138230665468,0.03941242089409193,0.11942295295057692
467.0,-0.19096050330788641,0.02901432572772883,0.10809926739439923
474.0,-0.2086357204847604,0.02867867765277818,0.07702226184295258
481.0,-0.21616430622566987,0.018404754258999734,0.05624692439835599
489.0,-0.21366364038430066,0.018191841493252786,0.035711923471835716
496.0,-0.19130758670675116,0.027923549993914887,0.0054723205492283045
504.0,-0.16921015583680296,0.04748483683303699,-0.014475301639000127
511.0,-0.14736835593351771,0.07676198994031835,-0.03419216261464175
519.0,-0.13572138798218922,0.09575829627617352,-0.04373877369021173
526.0,-0.1242091563128119,0.09465053012964075,-0.06311710437731466
533.0,-0.1028879440324418,0.08361342080169375,-0.08227125961909043
541.0,-0.08181338314506545,0.08264615090903839,-0.10120383275709632
