time,accX,accY,accZ
0.0,-0.008800313800443882,-0.008982094749919928,0.011189780932710391
7.0,-0.01863948236535782,-0.008877415739746819,0.01105937313534211
15.0,-0.01842225435580449,-0.01871568574425661,0.02087221420074914
22.0,-0.018207557962055157,-0.01849756964628993,0.030570694583229585
30.0,-0.01799536368018631,-0.028223724580018594,0.04015614706354598
37.0,-0.00784391328417558,-0.017953070955307016,0.01980470169215587
45.0,-0.007752498853429518,-0.01774384251255587,0.019573893998891756
52.0,0.002279579282406463,-0.017537052457162805,0.019345776181602492
60.0,-0.007688716426345152,-0.01733267237170602,0.019120316891970912
67.0,-0.007599110688772788,-0.027072403235888748,0.018897485147019055
75.0,-0.007510549233205467,-0.03669862545708777,0.018677250324850347
82.0,0.01246043824250058,-0.02632920375434683,0.008517853094498595
90.0,0.012315221967470792,-0.016080629229255683,0.018360313509246495
97.0,0.022113427135981346,-0.015893222572173377,0.018146338985694177
104.0,0.03179744219104184,-0.015707999987282395,0.017934858161212208
112.0,0.03142686885962333,-0.005583206955054321,0.02766757103970896
119.0,0.031060614259036487,0.0044235898477495705,0.027345127998194996
127.0,0.030698628057985414,0.004372036505286975,0.027026442768122938
134.0,0.030340860511744533,0.014262813041051287,0.036653200621199145
142.0,0.029987262455322593,0.014096591553415055,0.0362260373739246
149.0,0.019696056230763242,0.013932307242047803,0.03580385236693284
157.0,0.01946651471200245,0.01376993753073541,0.04532831664882464
164.0,0.019239648312982267,0.003667731040428085,0.04480005197875381
172.0,0.009073696791414398,0.0036249866177090195,0.044277943803833764
179.0,0.01890967929988051,0.0035827403464774865,0.033820191309176906
187.0,0.01868930236477639,0.013482715487126068,0.033426044481663086
194.0,0.008529764677699801,0.013325585402114398,0.03303649111490825
201.0,0.008430357206688763,0.02311201560641024,0.03265147767586252
209.0,-0.001609620817027757,0.03278439292488866,0.03227095125536039
216.0,-0.0015908619953306294,0.032402317485244275,0.041836588626792626
224.0,-0.001572321792445916,0.04196642389009264,0.04134901720738504
231.0,-0.0015539976605491446,0.041477339346271874,0.04086712803638315
239.0,-0.0015358870815086537,0.040993954685091344,0.030449125825859347
246.0,-0.0015179875665395637,0.050457932544997044,0.030094266025241567
254.0,-0.001500296655861759,0.04986988637300156,0.029743541827031983
261.0,-0.0014828119183618524,0.04928869340094823,0.029396905034147602
269.0,-0.0014655309512591197,0.038772544694421596,0.029054308011203234
276.0,-0.001448451379775284,0.02837895314945707,0.028715703677965276
284.0,-0.00143157085680818,0.028048219527941842,0.01843931643693897
291.0,-0.001414887062609206,0.01777961127189348,0.018224421198508756
299.0,-0.0013983977044645518,0.017572404360697097,0.01801203038933208
306.0,-0.0013821005163801164,0.007425883211609308,0.017802114822322523
313.0,-0.0013659932587701124,0.007339340581421716,0.01759464565054547
321.0,-0.001350073718149318,-0.0026879225307296084,0.017389594363253935
328.0,-0.00133433970682887,-0.012598326045365066,0.017186932781970476
336.0,-0.0013187890626156426,-0.012451502800121694,0.0070449039906715916
343.0,-0.011245148714458204,-0.012306390660406646,0.0069628013634960295
351.0,-0.01111409565061814,-0.012162969684676422,0.006881655575675327
358.0,-0.010984569903666273,-0.0020794910978469416,-0.0031402735899181966
