time,accX,accY,accZ
0.0,0.017367660212383357,-0.003035550207482335,0.02219708251127217
7.0,0.027106983321734737,-0.003000173338289003,0.021938393565018144
15.0,0.02679107347421024,-0.0029652087577380637,0.021682719428069763
22.0,0.026478845299064344,-0.002930651660940642,0.02143002496527624
30.0,0.026170255889399377,-0.0028964972990049576,0.021180275450958352
37.0,0.025865262838362664,-0.002862740978383682,0.020933436564136376
45.0,0.03550555329926199,-0.0028293780602290097,0.020689474383813744
52.0,0.025150035882327837,-0.002796403959755084,0.020448355384315442
60.0,0.02485693266584224,0.007177914920335093,0.02021004643068114
67.0,0.024567245328996585,0.007094262158937298,0.019974514774111274
75.0,0.014339204996548326,0.007011584302448137,0.0197417280474671
82.0,0.0042303641568487635,0.006929869989143661,0.009569925194879425
90.0,0.004181062702684675,0.006849107989711584,0.009458395498887384
97.0,0.004132335816877488,-0.003172441860234937,0.009348165590807422
104.0,-0.005857552262642857,-0.0031354696301475193,0.00923922032266844
112.0,-0.005789287254316586,-0.013040657347279466,0.009131544723036567
119.0,-0.01566354688509312,-0.012888679090411054,-0.0009166050709853435
127.0,-0.015481000983565413,-0.012738472016539465,-0.0009059227842558304
134.0,-0.015300582506075761,-0.012590015483967154,-0.0008953649908913786
142.0,-0.025063995725170093,-0.02238501815750188,-0.0008849302400231185
149.0,-0.024771895236749292,-0.012182409908175124,-0.0008746170976908774
157.0,-0.024483198941988246,-0.021982162893235485,-0.0008644241466460034
164.0,-0.024197867167778095,-0.021725978660359496,-0.0008543499861567438
172.0,-0.023915860703367813,-0.021472780046391582,-0.0008443932318157321
179.0,-0.023637140794975784,-0.021222532256371218,-0.0008345525153499178
187.0,-0.023361669140464208,-0.020975200900844898,-0.0008248264844321618
194.0,-0.02308940788407555,-0.010789022925197123,0.009126515263447543
201.0,-0.02282031961123035,-0.010663285636514586,0.00902015314963045
209.0,-0.022554367343385638,-0.0005972846477404203,0.01885675966570044
216.0,-0.03223324359889639,0.009351405285067005,0.02857872853184218
224.0,-0.04179932042240117,0.009242422260925892,0.048129124822586467
231.0,-0.051253912399552806,0.01907643841125048,0.057509948076778894
239.0,-0.06059831879557733,0.008912388968366852,0.07672317453026534
246.0,-0.0698338237338211,0.00880852232239382,0.08577075738747042
254.0,-0.07896169637221717,-0.0012358629082266648,0.10465462708980933
261.0,-0.09792492014363795,-0.01116318899696403,0.11337669158097241
269.0,-0.10672541389673747,-0.03091654923886883,0.12199710750317438
276.0,-0.11542334505160597,-0.05043970013036195,0.12057533042188417
284.0,-0.11407817982598,-0.05979359550827573,0.12911185206224662
291.0,-0.10280696234124255,-0.059096749776098106,0.1276071584187497
299.0,-0.11155055986255014,-0.048466296148318905,0.13606172982201115
306.0,-0.11025052879899779,-0.04790146087895064,0.13447604100478572
313.0,-0.08908219040843447,-0.03740147923938619,0.12296710303531777
321.0,-0.07810228085390443,-0.03696559541330838,0.12153402144488978
328.0,-0.05730860415055185,-0.03653479145876773,0.1101759121890894
336.0,-0.03675726083999563,-0.02616727910804928,0.0989501724603804
343.0,-0.026387155789548547,-0.01592059168303539,0.08785525959956553
351.0,-0.026079634946556116,-0.005793321067470492,0.07688964892588679
358.0,-0.00589223987703013,0.004215924444451208,0.06605183352749977
366.0,0.014059887519120438,0.004166791273392895,0.05534032405439293
373.0,0.03377948909531178,0.004118230709488746,0.04475364851371766
381.0,0.053269274750888176,0.014011965145411087,0.03429035206750486
388.0,0.0725319228035207,0.013848667086011901,0.02394899683273899
396.0,0.08162835129132286,0.02362900119864597,0.023669890749705047
403.0,0.1005604973681549,0.02335362440451058,0.01345230835515987
410.0,0.10933027561192407,0.013139727837034487,0.003353803574601466
418.0,0.11799784922174596,0.012986594994170986,-0.0066270113447287615
425.0,0.12656440930951762,0.02277697585600827,-0.01649150798245924
433.0,0.14497286217163852,0.03245325779032712,-0.02624104193357346
440.0,0.15322505041925266,0.042016770527343816,-0.025935223928754247
448.0,0.16138106612342643,0.051468828300350294,-0.03557469905003652
455.0,0.1694420300969472,0.06081073002631816,-0.03516010486154875
463.0,0.17740905009044072,0.07004375948439809,-0.04469207149712762
470.0,0.1852832209446001,0.06922745642639544,-0.04417122174691246
478.0,0.18312389567469725,0.05847893765078234,-0.043656442076986934
485.0,0.19093146465081945,0.04785568412092592,-0.04314766174550144
493.0,0.19864804275955122,0.0373562359722511,-0.05258653990098816
500.0,0.1963329613595161,0.04686260848560353,-0.05197368654121792
507.0,0.20398658941654366,0.056258191957786766,-0.051367975488990414
515.0,0.19166756253052358,0.06554427754498326,-0.050769323506519304
522.0,0.18943383295111071,0.07472214135600007,-0.05017764832608684
530.0,0.18722613567350244,0.07385131556169079,-0.059534597704681835
537.0,0.18504416731239037,0.06304890946792549,-0.06878249944723402
545.0,0.1729458989522321,0.052372396632789295,-0.06798089534932217
552.0,0.1808720842035236,0.051762038938671,-0.07713036236125925
560.0,0.1787641671452518,0.051158794467141736,-0.07623147070947156
567.0,0.1866225452121031,0.0605043093853197,-0.08528478397486017
575.0,0.19438934027292884,0.06974090992679265,-0.08429085917024881
582.0,0.20206561965319,0.07886986540005315,-0.09325024681692995
590.0,0.20965243823953728,0.07795070125489241,-0.1021052200862611
597.0,0.20720910955883207,0.0869839782863328,-0.10091526677695861
604.0,0.21473598495295648,0.08597025075378671,-0.10968091047176254
612.0,0.2221751407351318,0.08496833739128075,-0.10840266865148218
619.0,0.2195858701401596,0.09391982958021333,-0.10713932370016555
627.0,0.22696850445434952,0.10276699940693548,-0.10589070200691875
